,display_size,Resolution,Processor,RAM,Hard_Drive,Battery_Life,Price,Brand,Weight,Color,Processor_Brand,Processor_Count
1670,14.0,1366 x 768 Pixels,1.1,4.0,32.0,4.0,248.0,ASUS,3.0,Gray,Intel,2.0
1671,15.6,2K,2.6,32.0,512.0,4.0,2290.0,Dell,5.0,Gold,Intel,4.0
1672,14.0,1920 x 1080 Pixels,4.2,8.0,64.0,4.0,1177.82,Acer,7.0,Gold,Intel,4.0
1673,15.6,1920 x 1080 Pixels,2.6,16.0,256.0,7.0,1875.67,Lenovo,5.0,Black,Intel,6.0
1674,14.0,1920 x 1080 Pixels,1.8,4.0,64.0,4.0,289.0,IdeaPad,4.0,Gold,AMD,2.0
1675,15.6,1920 x 1080 Pixels,3.6,8.0,256.0,4.0,719.0,Dell,6.0,Gold,Intel,2.0
1676,15.6,1920 x 1080 Pixels,2.6,8.0,256.0,4.0,1325.0,Dell,4.0,Gold,Intel,1.0
1677,14.0,1920 x 1080 Pixels,2.4,8.0,256.0,4.0,1395.0,Lenovo,5.0,Gold,Intel,4.0
1678,14.0,1920 x 1080 Pixels,1.1,8.0,256.0,6.0,359.99,Meet-GT,2.0,Silver,Intel,4.0
1679,15.6,1920 x 1080 Pixels,2.4,8.0,256.0,5.0,799.0,Dell,3.0,Gray,Intel,4.0
1680,15.6,1366 x 768 Pixels,2.5,8.0,256.0,4.0,690.63,Dell,5.0,Gold,Intel,2.0
1681,17.3,1920 x 1080 Pixels,2.6,32.0,128.0,4.0,2447.57,MSI,4.0,Gold,Intel,6.0
1682,14.0,1920 x 1080 Pixels,3.7,8.0,256.0,4.0,939.99,Lenovo,2.0,Gray,Intel,4.0
1683,14.0,1920 x 1200 Pixels,4.7,16.0,128.0,4.0,2559.0,Lenovo,4.0,Gold,Intel,4.0
1684,15.6,1920 x 1080 Pixels,2.6,16.0,512.0,6.0,1900.11,Lenovo,5.0,Black,Intel,6.0
1685,13.3,1920 x 1080 Pixels,1.8,16.0,128.0,4.0,3385.53,Dell,2.0,Gold,Intel,1.0
1686,11.6,1366 x 768 Pixels,4.2,4.0,64.0,4.0,227.0,Lenovo,2.0,Black,Intel,2.0
1687,15.6,2K,3.3,32.0,1000.0,4.0,2699.99,Computer Upgrade King,5.0,Gold,AMD,8.0
1688,14.0,1920 x 1080 Pixels,1.9,16.0,128.0,4.0,1319.99,Dell,3.0,Black,Intel,1.0
1689,15.6,1366 x 768 Pixels,1.0,8.0,256.0,4.0,649.0,HP,5.0,Gold,Intel,4.0
1690,13.3,1920 x 1080 Pixels,1.2,16.0,1000.0,4.0,1660.0,Dell,2.0,Silver,Intel,4.0
1691,15.6,2K,4.6,32.0,128.0,4.0,3399.0,Lenovo,9.0,Gold,Intel,8.0
1692,15.6,1920 x 1080 Pixels,2.3,32.0,512.0,4.0,2149.0,MSI,4.0,Black,Intel,8.0
1693,14.0,1920 x 1080 Pixels,1.8,16.0,128.0,4.0,3414.11,Dell,3.0,Gold,Intel,1.0
1694,15.6,1920 x 1080 Pixels,2.2,8.0,128.0,4.0,625.0,ASUS,4.0,Gray,Intel,2.0
1695,14.0,1920 x 1080 Pixels,3.0,16.0,256.0,4.0,1599.0,Dell,5.0,Gold,Intel,1.0
1696,11.6,1366 x 768 Pixels,1.6,4.0,512.0,12.0,247.0,HP,2.0,Black,Intel,2.0
1697,15.6,1366 x 768 Pixels,1.0,8.0,256.0,4.0,649.0,HP,5.0,Gold,Intel,4.0
1698,13.3,1920 x 1080 Pixels,1.2,16.0,1000.0,4.0,1660.0,Dell,2.0,Silver,Intel,4.0
1699,15.6,2K,4.6,32.0,128.0,4.0,3399.0,Lenovo,9.0,Gold,Intel,8.0
1700,15.6,1920 x 1080 Pixels,2.3,32.0,512.0,4.0,2149.0,MSI,4.0,Black,Intel,8.0
1701,11.6,1366 x 768 Pixels,1.1,4.0,64.0,4.0,279.0,ASUS,2.0,Gold,Intel,2.0
1702,17.3,1920 x 1080 Pixels,1.6,8.0,256.0,4.0,1299.0,Dell,5.0,Gold,Intel,1.0
1703,14.0,1366 x 768 Pixels,2.2,4.0,128.0,4.0,379.0,HP,4.0,Black,AMD,2.0
1704,14.0,4K,1.7,8.0,256.0,4.0,1972.95,HP,4.0,Gold,Intel,4.0
1705,13.3,1920 x 1080 Pixels,4.8,16.0,256.0,4.0,1689.0,Dell,4.0,Gold,Intel,1.0
1706,14.0,1920 x 1080 Pixels,3.4,4.0,64.0,9.0,379.99,ASUS,3.0,Gold,Intel,2.0
1707,17.3,1600 x 900 Pixels,2.1,12.0,256.0,4.0,784.95,HP,5.0,Black,AMD,2.0
1708,14.0,1920 x 1080 Pixels,1.7,8.0,256.0,4.0,1047.99,Dell,3.0,Gold,Intel,1.0
1709,14.0,1920 x 1080 Pixels,4.2,8.0,256.0,4.0,1089.0,Lenovo,6.0,Gold,Intel,1.0
1710,14.0,4K,4.2,16.0,256.0,4.0,1489.99,Dell,2.0,Gold,Intel,2.0
1711,15.6,1920 x 1080 Pixels,4.5,16.0,512.0,4.0,1863.81,ASUS,5.0,Gold,Intel,6.0
1712,14.0,1920 x 1080 Pixels,2.6,16.0,512.0,4.0,1725.0,Dell,5.0,Gold,Intel,1.0
1713,14.0,1920 x 1080 Pixels,1.9,16.0,256.0,4.0,3087.8,Dell,3.0,Gold,Intel,1.0
1714,14.0,1920 x 1080 Pixels,1.3,8.0,512.0,4.0,703.32,MSI,2.0,Blue,Intel,4.0
1715,15.6,1366 x 768 Pixels,3.0,4.0,128.0,4.0,548.99,Lenovo,5.0,Red,AMD,1.0
1716,15.6,1920 x 1080 Pixels,1.7,8.0,128.0,4.0,1299.0,Dell,6.0,Gold,Intel,1.0
1717,14.0,1920 x 1080 Pixels,1.8,16.0,128.0,8.0,1049.99,Acer,2.0,Blue,Intel,4.0
1718,14.0,2K,2.9,16.0,128.0,4.0,1999.99,MSI,4.0,Black,Intel,4.0
1719,14.0,1366 x 768 Pixels,4.1,16.0,256.0,4.0,479.99,HP,5.0,Gold,Intel,4.0
1720,15.6,1920 x 1080 Pixels,5.1,16.0,512.0,4.0,1752.23,Dell,2.0,Gold,Intel,1.0
1721,14.0,4K,2.8,16.0,128.0,4.0,1879.99,Lily Rose Tech,2.0,Black,Intel,4.0
1722,13.3,1920 x 1080 Pixels,2.6,8.0,256.0,4.0,1222.99,Dell,3.0,Gold,Intel,1.0
1723,15.6,1920 x 1080 Pixels,3.0,16.0,512.0,4.0,1525.0,Dell,5.0,Gold,Intel,4.0
1724,15.6,1920 x 1080 Pixels,3.4,4.0,128.0,4.0,550.61,ASUS,5.0,Gold,Intel,1.0
1725,13.3,1920 x 1080 Pixels,1.7,8.0,256.0,4.0,1684.7,Dell,2.0,Gold,Intel,1.0
1726,15.6,1920 x 1080 Pixels,2.6,16.0,128.0,5.0,1499.0,IdeaPad,4.0,Gray,Intel,6.0
1727,13.3,4K,3.1,8.0,256.0,4.0,1199.55,Dell,2.0,Gold,Intel,2.0
1728,15.6,1920 x 1080 Pixels,2.4,8.0,256.0,4.0,619.0,KKE,3.0,Silver,Intel,4.0
1729,14.0,1920 x 1200 Pixels,2.8,16.0,512.0,4.0,1809.99,Lily Rose Tech,2.0,Black,Intel,4.0
1730,15.6,1920 x 1080 Pixels,4.2,16.0,256.0,9.0,2302.26,MSI,4.0,Gold,Intel,6.0
1731,14.0,1920 x 1080 Pixels,2.4,8.0,256.0,4.0,679.0,HP,3.0,Gold,Intel,4.0
1732,13.3,4K,3.6,8.0,64.0,4.0,1089.98,Dell,2.0,Gold,Intel,4.0
1733,15.6,1920 x 1080 Pixels,2.6,8.0,512.0,4.0,1249.0,MSI,6.0,Black,Intel,6.0
1734,13.3,1920 x 1080 Pixels,1.8,16.0,256.0,4.0,2821.6,Dell,2.0,Gold,Intel,1.0
1735,11.6,1366 x 768 Pixels,1.1,4.0,128.0,12.0,169.0,HP,2.0,Black,Intel,2.0
1736,14.0,2K,5.1,16.0,64.0,4.0,2489.45,Lenovo,4.0,Gold,Intel,1.0
1737,13.3,4K,2.0,16.0,1000.0,4.0,604.99,Lenovo,4.0,Gold,AMD,2.0
1738,11.6,1366 x 768 Pixels,2.6,4.0,32.0,12.0,419.0,ASUS,2.0,Silver,Intel,2.0
1739,15.6,1920 x 1080 Pixels,1.8,16.0,512.0,4.0,1825.0,Dell,4.0,Gold,Intel,1.0
1740,14.0,1920 x 1080 Pixels,4.8,16.0,512.0,4.0,1599.0,Lenovo,5.0,Black,Intel,4.0
1741,17.3,1920 x 1080 Pixels,4.2,16.0,1000.0,10.0,1569.0,Dell,9.0,Gold,Intel,1.0
1742,15.6,1920 x 1080 Pixels,4.8,32.0,32.0,4.0,1799.0,MSI,7.0,Black,Intel,1.0
1743,15.6,1920 x 1080 Pixels,3.2,8.0,1000.0,4.0,1999.44,Alienware,8.0,Silver,Intel,4.0
1744,14.0,1920 x 1080 Pixels,4.2,16.0,512.0,4.0,1259.0,Lenovo,2.0,Gold,Intel,1.0
1745,14.0,1920 x 1080 Pixels,4.5,16.0,128.0,4.0,1519.0,Lenovo,10.0,Gold,Intel,1.0
1746,14.0,2K,2.8,32.0,128.0,4.0,1739.0,Lenovo,7.0,Gold,Intel,1.0
1747,15.6,1920 x 1080 Pixels,2.6,4.0,128.0,4.0,378.0,HP,3.0,Gold,AMD,4.0
1748,15.6,4K,3.6,8.0,64.0,4.0,2307.04,HP,2.0,Gold,Intel,2.0
1749,13.3,1920 x 1080 Pixels,1.8,16.0,512.0,4.0,1030.32,Lenovo,3.0,Gold,Intel,1.0
1750,14.0,1920 x 1080 Pixels,2.6,32.0,256.0,4.0,1659.0,Dell,5.0,Gold,Intel,4.0
1751,15.6,1920 x 1080 Pixels,1.6,8.0,256.0,4.0,1249.99,Dell,10.0,Gold,Intel,1.0
1752,13.3,1920 x 1080 Pixels,1.7,8.0,128.0,4.0,1408.54,Dell,2.0,Gold,Intel,1.0
1753,14.0,1920 x 1080 Pixels,4.7,16.0,128.0,3.0,1699.99,Acer,3.0,Black,Intel,4.0
1754,15.6,1920 x 1080 Pixels,2.9,12.0,512.0,4.0,1139.99,HP,6.0,Gold,AMD,4.0
1755,14.0,1920 x 1080 Pixels,1.1,4.0,32.0,4.0,360.0,HP,4.0,White,Intel,2.0
1756,14.0,1920 x 1080 Pixels,1.8,8.0,256.0,4.0,1295.0,Lenovo,5.0,Gold,Intel,4.0
1757,15.6,1920 x 1080 Pixels,4.2,12.0,256.0,4.0,699.0,Dell,3.0,Gold,Intel,1.0
1758,15.6,1920 x 1200 Pixels,1.7,16.0,256.0,4.0,3428.39,Dell,3.0,Gold,Intel,2.0
1759,14.0,1366 x 768 Pixels,4.1,4.0,128.0,4.0,498.99,HP,3.0,Gold,Intel,2.0
1760,11.6,1366 x 768 Pixels,2.8,8.0,512.0,4.0,249.99,ASUS,4.0,Black,Intel,2.0
1761,15.6,1920 x 1080 Pixels,4.2,16.0,64.0,1.0,1499.99,Acer,5.0,Gold,Intel,1.0
1762,15.6,1920 x 1080 Pixels,4.6,8.0,512.0,4.0,1089.82,DYNABOOK,1.0,Gold,Intel,1.0
1763,13.3,1920 x 1080 Pixels,1.6,8.0,256.0,4.0,997.0,Lenovo,2.0,Gold,Intel,1.0
1764,14.0,2K,4.7,16.0,128.0,4.0,2299.0,Lenovo,3.0,Gold,Intel,4.0
1765,17.3,1920 x 1080 Pixels,2.7,32.0,128.0,4.0,2889.99,Lenovo,11.0,Gold,Intel,6.0
1766,15.6,1920 x 1080 Pixels,2.6,16.0,256.0,4.0,1989.79,Dell,3.0,Gray,Intel,1.0
1767,15.6,1920 x 1080 Pixels,2.6,12.0,128.0,5.0,1431.99,Lenovo,4.0,Gold,Intel,6.0
1768,14.0,1920 x 1080 Pixels,4.2,8.0,256.0,4.0,839.0,Dell,3.0,Gold,Intel,1.0
1769,15.6,1920 x 1080 Pixels,2.6,8.0,128.0,4.0,1666.32,Dell,4.0,Gold,Intel,1.0
1770,15.6,1920 x 1080 Pixels,2.6,16.0,512.0,4.0,1399.0,MSI,4.0,Black,Intel,6.0
1771,15.6,1920 x 1080 Pixels,4.2,12.0,256.0,4.0,699.0,Dell,3.0,Gold,Intel,1.0
1772,11.6,1366 x 768 Pixels,1.1,4.0,32.0,4.0,175.99,Lenovo,4.0,Gold,Intel,2.0
1773,15.6,1366 x 768 Pixels,1.5,4.0,512.0,4.0,439.0,ASUS,5.0,Black,Intel,1.0
1774,15.6,2K,5.1,24.0,64.0,1.0,2089.99,Lenovo,6.0,Gold,Intel,1.0
1775,14.0,1920 x 1080 Pixels,1.8,32.0,128.0,1.0,1789.0,Lenovo,7.0,Gold,Intel,1.0
1776,14.0,4K,2.8,16.0,128.0,1.0,1879.99,Lily Rose Tech,2.0,Black,Intel,4.0
1777,15.6,1920 x 1080 Pixels,2.5,8.0,512.0,1.0,849.0,MSI,3.0,Gray,Intel,4.0
1778,15.6,1920 x 1080 Pixels,2.6,16.0,256.0,1.0,1700.18,Dell,4.0,Gold,Intel,1.0
1779,14.0,1920 x 1080 Pixels,1.7,8.0,256.0,1.0,1047.99,Dell,3.0,Gold,Intel,1.0
1780,14.0,1920 x 1080 Pixels,4.7,24.0,128.0,1.0,1599.99,Lenovo,3.0,Gray,Intel,4.0
1781,14.0,1920 x 1080 Pixels,2.3,8.0,512.0,1.0,1298.95,Lenovo,4.0,Gold,Intel,2.0
